lat,lon,color
36.72,-160.1039,blue
-36.72,160.1039,blue
36.72,-159.2061,blue
-36.72,159.2061,blue
36.72,-158.3084,blue
-36.72,158.3084,blue
36.72,-157.4106,blue
-36.72,157.4106,blue
36.72,-156.5128,blue
-36.72,156.5128,blue
36.72,-155.6151,blue
-36.72,155.6151,blue
36.72,-154.7173,blue
-36.72,154.7173,blue
36.72,-153.8196,blue
-36.72,153.8196,blue
36.72,-152.9218,blue
-36.72,152.9218,blue
36.72,-152.0241,blue
-36.72,152.0241,blue
36.72,-151.1263,blue
-36.72,151.1263,blue
36.72,-150.2286,blue
-36.72,150.2286,blue
36.72,-149.3308,blue
-36.72,149.3308,green
36.72,-148.433,blue
-36.72,148.433,green
36.72,-147.5353,blue
-36.72,147.5353,green
36.72,-146.6375,blue
-36.72,146.6375,green
36.72,-145.7398,blue
-36.72,145.7398,green
36.72,-144.842,blue
-36.72,144.842,green
36.72,-143.9443,blue
-36.72,143.9443,green
36.72,-143.0465,blue
-36.72,143.0465,green
36.72,-142.1488,blue
-36.72,142.1488,green
36.72,-141.251,blue
-36.72,141.251,green
36.72,-140.3532,blue
-36.72,140.3532,green
36.72,-139.4555,blue
-36.72,139.4555,blue
36.72,-138.5577,blue
-36.72,138.5577,blue
36.72,-137.66,blue
-36.72,137.66,blue
36.72,-136.7622,blue
-36.72,136.7622,blue
36.72,-135.8645,blue
-36.72,135.8645,blue
36.72,-134.9667,blue
-36.72,134.9667,blue
36.72,-134.069,blue
-36.72,134.069,blue
36.72,-133.1712,blue
-36.72,133.1712,blue
36.72,-132.2734,blue
-36.72,132.2734,blue
36.72,-131.3757,blue
-36.72,131.3757,blue
36.72,-130.4779,blue
-36.72,130.4779,blue
36.72,-129.5802,blue
-36.72,129.5802,blue
36.72,-128.6824,blue
-36.72,128.6824,blue
36.72,-127.7847,blue
-36.72,127.7847,blue
36.72,-126.8869,blue
-36.72,126.8869,blue
36.72,-125.9892,blue
-36.72,125.9892,blue
36.72,-125.0914,blue
-36.72,125.0914,blue
36.72,-124.1936,blue
-36.72,124.1936,blue
36.72,-123.2959,blue
-36.72,123.2959,blue
36.72,-122.3981,blue
-36.72,122.3981,blue
36.72,-121.5004,green
-36.72,121.5004,blue
36.72,-120.6026,green
-36.72,120.6026,blue
36.72,-119.7049,beige
-36.72,119.7049,blue
36.72,-118.8071,green
-36.72,118.8071,blue
36.72,-117.9094,green
-36.72,117.9094,blue
36.72,-117.0116,green
-36.72,117.0116,blue
36.72,-116.1138,green
-36.72,116.1138,blue
36.72,-115.2161,green
-36.72,115.2161,blue
36.72,-114.3183,green
-36.72,114.3183,blue
36.72,-113.4206,green
-36.72,113.4206,blue
36.72,-112.5228,green
-36.72,112.5228,blue
36.72,-111.6251,green
-36.72,111.6251,blue
36.72,-110.7273,green
-36.72,110.7273,blue
36.72,-109.8296,green
-36.72,109.8296,blue
36.72,-108.9318,green
-36.72,108.9318,blue
36.72,-108.034,green
-36.72,108.034,blue
36.72,-107.1363,green
-36.72,107.1363,blue
36.72,-106.2385,green
-36.72,106.2385,blue
36.72,-105.3408,green
-36.72,105.3408,blue
36.72,-104.443,green
-36.72,104.443,blue
36.72,-103.5453,green
-36.72,103.5453,blue
36.72,-102.6475,green
-36.72,102.6475,blue
36.72,-101.7498,green
-36.72,101.7498,blue
36.72,-100.852,green
-36.72,100.852,blue
36.72,-99.9542,green
-36.72,99.9542,blue
36.72,-99.0565,green
-36.72,99.0565,blue
36.72,-98.1587,green
-36.72,98.1587,blue
36.72,-97.261,green
-36.72,97.261,blue
36.72,-96.3632,green
-36.72,96.3632,blue
36.72,-95.4655,green
-36.72,95.4655,blue
36.72,-94.5677,green
-36.72,94.5677,blue
36.72,-93.67,green
-36.72,93.67,blue
36.72,-92.7722,green
-36.72,92.7722,blue
36.72,-91.8744,green
-36.72,91.8744,blue
36.72,-90.9767,green
-36.72,90.9767,blue
36.72,-90.0789,green
-36.72,90.0789,blue
36.72,-89.1812,green
-36.72,89.1812,blue
36.72,-88.2834,green
-36.72,88.2834,blue
36.72,-87.3857,green
-36.72,87.3857,blue
36.72,-86.4879,green
-36.72,86.4879,blue
36.72,-85.5902,green
-36.72,85.5902,blue
36.72,-84.6924,green
-36.72,84.6924,blue
36.72,-83.7946,green
-36.72,83.7946,blue
36.72,-82.8969,green
-36.72,82.8969,blue
36.72,-81.9991,green
-36.72,81.9991,blue
36.72,-81.1014,green
-36.72,81.1014,blue
36.72,-80.2036,green
-36.72,80.2036,blue
36.72,-79.3059,green
-36.72,79.3059,blue
36.72,-78.4081,green
-36.72,78.4081,blue
36.72,-77.5104,green
-36.72,77.5104,blue
36.72,-76.6126,green
-36.72,76.6126,blue
36.72,-75.7148,blue
-36.72,75.7148,blue
36.72,-74.8171,blue
-36.72,74.8171,blue
36.72,-73.9193,blue
-36.72,73.9193,blue
36.72,-73.0216,blue
-36.72,73.0216,blue
36.72,-72.1238,blue
-36.72,72.1238,blue
36.72,-71.2261,blue
-36.72,71.2261,blue
36.72,-70.3283,blue
-36.72,70.3283,blue
36.72,-69.4306,blue
-36.72,69.4306,blue
36.72,-68.5328,blue
-36.72,68.5328,blue
36.72,-67.635,blue
-36.72,67.635,blue
36.72,-66.7373,blue
-36.72,66.7373,blue
36.72,-65.8395,blue
-36.72,65.8395,blue
36.72,-64.9418,blue
-36.72,64.9418,blue
36.72,-64.044,blue
-36.72,64.044,blue
36.72,-63.1463,blue
-36.72,63.1463,blue
36.72,-62.2485,blue
-36.72,62.2485,blue
36.72,-61.3508,blue
-36.72,61.3508,blue
36.72,-60.453,blue
-36.72,60.453,blue
36.72,-59.5552,blue
-36.72,59.5552,blue
36.72,-58.6575,blue
-36.72,58.6575,blue
36.72,-57.7597,blue
-36.72,57.7597,blue
36.72,-56.862,blue
-36.72,56.862,blue
36.72,-55.9642,blue
-36.72,55.9642,blue
36.72,-55.0665,blue
-36.72,55.0665,blue
36.72,-54.1687,blue
-36.72,54.1687,blue
36.72,-53.271,blue
-36.72,53.271,blue
36.72,-52.3732,blue
-36.72,52.3732,blue
36.72,-51.4754,blue
-36.72,51.4754,blue
36.72,-50.5777,blue
-36.72,50.5777,blue
36.72,-49.6799,blue
-36.72,49.6799,blue
36.72,-48.7822,blue
-36.72,48.7822,blue
36.72,-47.8844,blue
-36.72,47.8844,blue
36.72,-46.9867,blue
-36.72,46.9867,blue
36.72,-46.0889,blue
-36.72,46.0889,blue
36.72,-45.1911,blue
-36.72,45.1911,blue
36.72,-44.2934,blue
-36.72,44.2934,blue
36.72,-43.3956,blue
-36.72,43.3956,blue
36.72,-42.4979,blue
-36.72,42.4979,blue
36.72,-41.6001,blue
-36.72,41.6001,blue
36.72,-40.7024,blue
-36.72,40.7024,blue
36.72,-39.8046,blue
-36.72,39.8046,blue
36.72,-38.9069,blue
-36.72,38.9069,blue
36.72,-38.0091,blue
-36.72,38.0091,blue
36.72,-37.1113,blue
-36.72,37.1113,blue
36.72,-36.2136,blue
-36.72,36.2136,blue
36.72,-35.3158,blue
-36.72,35.3158,blue
36.72,-34.4181,blue
-36.72,34.4181,blue
36.72,-33.5203,blue
-36.72,33.5203,blue
36.72,-32.6226,blue
-36.72,32.6226,blue
36.72,-31.7248,blue
-36.72,31.7248,blue
36.72,-30.8271,blue
-36.72,30.8271,blue
36.72,-29.9293,blue
-36.72,29.9293,blue
36.72,-29.0315,blue
-36.72,29.0315,blue
36.72,-28.1338,blue
-36.72,28.1338,blue
36.72,-27.236,blue
-36.72,27.236,blue
36.72,-26.3383,blue
-36.72,26.3383,blue
36.72,-25.4405,blue
-36.72,25.4405,blue
36.72,-24.5428,blue
-36.72,24.5428,blue
36.72,-23.645,blue
-36.72,23.645,blue
36.72,-22.7473,blue
-36.72,22.7473,blue
36.72,-21.8495,blue
-36.72,21.8495,blue
36.72,-20.9517,blue
-36.72,20.9517,blue
36.72,-20.054,blue
-36.72,20.054,blue
36.72,-19.1562,blue
-36.72,19.1562,blue
36.72,-18.2585,blue
-36.72,18.2585,blue
36.72,-17.3607,blue
-36.72,17.3607,blue
36.72,-16.463,blue
-36.72,16.463,blue
36.72,-15.5652,blue
-36.72,15.5652,blue
36.72,-14.6675,blue
-36.72,14.6675,blue
36.72,-13.7697,blue
-36.72,13.7697,blue
36.72,-12.8719,blue
-36.72,12.8719,blue
36.72,-11.9742,blue
-36.72,11.9742,blue
36.72,-11.0764,blue
-36.72,11.0764,blue
36.72,-10.1787,blue
-36.72,10.1787,blue
36.72,-9.2809,blue
-36.72,9.2809,blue
36.72,-8.3832,blue
-36.72,8.3832,blue
36.72,-7.4854,blue
-36.72,7.4854,blue
36.72,-6.5877,blue
-36.72,6.5877,blue
36.72,-5.6899,green
-36.72,5.6899,blue
36.72,-4.7921,green
-36.72,4.7921,blue
36.72,-3.8944,green
-36.72,3.8944,blue
36.72,-2.9966,green
-36.72,2.9966,blue
36.72,-2.0989,blue
-36.72,2.0989,blue
36.72,-1.2011,blue
-36.72,1.2011,blue
36.72,-0.3034,blue
-36.72,0.3034,blue
36.72,0.5944,blue
-36.72,-0.5944,blue
36.72,1.4921,blue
-36.72,-1.4921,blue
36.72,2.3899,turquoise
-36.72,-2.3899,blue
36.72,3.2877,green
-36.72,-3.2877,blue
36.72,4.1854,green
-36.72,-4.1854,blue
36.72,5.0832,green
-36.72,-5.0832,blue
36.72,5.9809,green
-36.72,-5.9809,blue
36.72,6.8787,green
-36.72,-6.8787,blue
36.72,7.7764,green
-36.72,-7.7764,blue
36.72,8.6742,green
-36.72,-8.6742,blue
36.72,9.5719,green
-36.72,-9.5719,blue
36.72,10.4697,blue
-36.72,-10.4697,blue
36.72,11.3675,blue
-36.72,-11.3675,blue
36.72,12.2652,blue
-36.72,-12.2652,blue
36.72,13.163,blue
-36.72,-13.163,blue
36.72,14.0607,blue
-36.72,-14.0607,blue
36.72,14.9585,green
-36.72,-14.9585,blue
36.72,15.8562,blue
-36.72,-15.8562,blue
36.72,16.754,blue
-36.72,-16.754,blue
36.72,17.6517,blue
-36.72,-17.6517,blue
36.72,18.5495,blue
-36.72,-18.5495,blue
36.72,19.4473,blue
-36.72,-19.4473,blue
36.72,20.345,blue
-36.72,-20.345,blue
36.72,21.2428,blue
-36.72,-21.2428,blue
36.72,22.1405,blue
-36.72,-22.1405,blue
36.72,23.0383,green
-36.72,-23.0383,blue
36.72,23.936,blue
-36.72,-23.936,blue
36.72,24.8338,blue
-36.72,-24.8338,blue
36.72,25.7315,blue
-36.72,-25.7315,blue
36.72,26.6293,blue
-36.72,-26.6293,blue
36.72,27.5271,blue
-36.72,-27.5271,blue
36.72,28.4248,turquoise
-36.72,-28.4248,blue
36.72,29.3226,green
-36.72,-29.3226,blue
36.72,30.2203,green
-36.72,-30.2203,blue
36.72,31.1181,blue
-36.72,-31.1181,blue
36.72,32.0158,green
-36.72,-32.0158,blue
36.72,32.9136,green
-36.72,-32.9136,blue
36.72,33.8113,green
-36.72,-33.8113,blue
36.72,34.7091,blue
-36.72,-34.7091,blue
36.72,35.6069,green
-36.72,-35.6069,blue
36.72,36.5046,green
-36.72,-36.5046,blue
36.72,37.4024,green
-36.72,-37.4024,blue
36.72,38.3001,green
-36.72,-38.3001,blue
36.72,39.1979,green
-36.72,-39.1979,blue
36.72,40.0956,green
-36.72,-40.0956,blue
36.72,40.9934,green
-36.72,-40.9934,blue
36.72,41.8911,green
-36.72,-41.8911,blue
36.72,42.7889,green
-36.72,-42.7889,blue
36.72,43.6867,green
-36.72,-43.6867,blue
36.72,44.5844,green
-36.72,-44.5844,blue
36.72,45.4822,green
-36.72,-45.4822,blue
36.72,46.3799,green
-36.72,-46.3799,blue
36.72,47.2777,green
-36.72,-47.2777,blue
36.72,48.1754,green
-36.72,-48.1754,blue
36.72,49.0732,green
-36.72,-49.0732,blue
36.72,49.9709,green
-36.72,-49.9709,blue
36.72,50.8687,green
-36.72,-50.8687,blue
36.72,51.7665,blue
-36.72,-51.7665,blue
36.72,52.6642,blue
-36.72,-52.6642,blue
36.72,53.562,green
-36.72,-53.562,blue
36.72,54.4597,green
-36.72,-54.4597,blue
36.72,55.3575,green
-36.72,-55.3575,blue
36.72,56.2552,beige
-36.72,-56.2552,blue
36.72,57.153,green
-36.72,-57.153,green
36.72,58.0507,green
-36.72,-58.0507,green
36.72,58.9485,green
-36.72,-58.9485,green
36.72,59.8463,green
-36.72,-59.8463,green
36.72,60.744,green
-36.72,-60.744,green
36.72,61.6418,green
-36.72,-61.6418,green
36.72,62.5395,green
-36.72,-62.5395,green
36.72,63.4373,green
-36.72,-63.4373,green
36.72,64.335,green
-36.72,-64.335,green
36.72,65.2328,green
-36.72,-65.2328,green
36.72,66.1305,beige
-36.72,-66.1305,green
36.72,67.0283,green
-36.72,-67.0283,green
36.72,67.9261,beige
-36.72,-67.9261,green
36.72,68.8238,green
-36.72,-68.8238,green
36.72,69.7216,green
-36.72,-69.7216,green
36.72,70.6193,green
-36.72,-70.6193,green
36.72,71.5171,green
-36.72,-71.5171,green
36.72,72.4148,beige
-36.72,-72.4148,green
36.72,73.3126,green
-36.72,-73.3126,blue
36.72,74.2103,beige
-36.72,-74.2103,blue
36.72,75.1081,beige
-36.72,-75.1081,blue
36.72,76.0059,beige
-36.72,-76.0059,blue
36.72,76.9036,beige
-36.72,-76.9036,blue
36.72,77.8014,beige
-36.72,-77.8014,blue
36.72,78.6991,green
-36.72,-78.6991,blue
36.72,79.5969,beige
-36.72,-79.5969,blue
36.72,80.4946,beige
-36.72,-80.4946,blue
36.72,81.3924,beige
-36.72,-81.3924,blue
36.72,82.2901,beige
-36.72,-82.2901,blue
36.72,83.1879,beige
-36.72,-83.1879,blue
36.72,84.0857,green
-36.72,-84.0857,blue
36.72,84.9834,beige
-36.72,-84.9834,blue
36.72,85.8812,beige
-36.72,-85.8812,blue
36.72,86.7789,beige
-36.72,-86.7789,blue
36.72,87.6767,beige
-36.72,-87.6767,blue
36.72,88.5744,beige
-36.72,-88.5744,blue
36.72,89.4722,beige
-36.72,-89.4722,blue
36.72,90.3699,green
-36.72,-90.3699,blue
36.72,91.2677,green
-36.72,-91.2677,blue
36.72,92.1655,beige
-36.72,-92.1655,blue
36.72,93.0632,beige
-36.72,-93.0632,blue
36.72,93.961,beige
-36.72,-93.961,blue
36.72,94.8587,beige
-36.72,-94.8587,blue
36.72,95.7565,beige
-36.72,-95.7565,blue
36.72,96.6542,beige
-36.72,-96.6542,blue
36.72,97.552,beige
-36.72,-97.552,blue
36.72,98.4497,green
-36.72,-98.4497,blue
36.72,99.3475,green
-36.72,-99.3475,blue
36.72,100.2453,blue
-36.72,-100.2453,blue
36.72,101.143,green
-36.72,-101.143,blue
36.72,102.0408,green
-36.72,-102.0408,blue
36.72,102.9385,green
-36.72,-102.9385,blue
36.72,103.8363,green
-36.72,-103.8363,blue
36.72,104.734,green
-36.72,-104.734,blue
36.72,105.6318,green
-36.72,-105.6318,blue
36.72,106.5295,green
-36.72,-106.5295,blue
36.72,107.4273,green
-36.72,-107.4273,blue
36.72,108.3251,green
-36.72,-108.3251,blue
36.72,109.2228,green
-36.72,-109.2228,blue
36.72,110.1206,green
-36.72,-110.1206,blue
36.72,111.0183,green
-36.72,-111.0183,blue
36.72,111.9161,green
-36.72,-111.9161,blue
36.72,112.8138,green
-36.72,-112.8138,blue
36.72,113.7116,green
-36.72,-113.7116,blue
36.72,114.6093,green
-36.72,-114.6093,blue
36.72,115.5071,green
-36.72,-115.5071,blue
36.72,116.4049,green
-36.72,-116.4049,blue
36.72,117.3026,green
-36.72,-117.3026,blue
36.72,118.2004,green
-36.72,-118.2004,blue
36.72,119.0981,green
-36.72,-119.0981,blue
36.72,119.9959,green
-36.72,-119.9959,blue
36.72,120.8936,green
-36.72,-120.8936,blue
36.72,121.7914,blue
-36.72,-121.7914,blue
36.72,122.6891,blue
-36.72,-122.6891,blue
36.72,123.5869,blue
-36.72,-123.5869,blue
36.72,124.4847,blue
-36.72,-124.4847,blue
36.72,125.3824,blue
-36.72,-125.3824,blue
36.72,126.2802,green
-36.72,-126.2802,blue
36.72,127.1779,green
-36.72,-127.1779,blue
36.72,128.0757,green
-36.72,-128.0757,blue
36.72,128.9734,green
-36.72,-128.9734,blue
36.72,129.8712,blue
-36.72,-129.8712,blue
36.72,130.7689,blue
-36.72,-130.7689,blue
36.72,131.6667,blue
-36.72,-131.6667,blue
37.08,-58.6062,blue
-37.08,58.6062,blue
37.08,-57.7039,blue
-37.08,57.7039,blue
37.08,-56.8017,blue
-37.08,56.8017,blue
37.08,-55.8994,blue
-37.08,55.8994,blue
37.08,-54.9972,blue
-37.08,54.9972,blue
37.08,-54.0949,blue
-37.08,54.0949,blue
37.08,-53.1926,blue
-37.08,53.1926,blue
37.08,-52.2904,blue
-37.08,52.2904,blue
37.08,-51.3881,blue
-37.08,51.3881,blue
37.08,-50.4859,blue
-37.08,50.4859,blue
37.08,-49.5836,blue
-37.08,49.5836,blue
37.08,-48.6814,blue
-37.08,48.6814,blue
37.08,-47.7791,blue
-37.08,47.7791,blue
37.08,-46.8769,blue
-37.08,46.8769,blue
37.08,-45.9746,blue
-37.08,45.9746,blue
37.08,-45.0723,blue
-37.08,45.0723,blue
37.08,-44.1701,blue
-37.08,44.1701,blue
37.08,-43.2678,blue
-37.08,43.2678,blue
37.08,-42.3656,blue
-37.08,42.3656,blue
37.08,-41.4633,blue
-37.08,41.4633,blue
37.08,-40.5611,blue
-37.08,40.5611,blue
37.08,-39.6588,blue
-37.08,39.6588,blue
37.08,-38.7566,blue
-37.08,38.7566,blue
37.08,-37.8543,blue
-37.08,37.8543,blue
37.08,-36.952,blue
-37.08,36.952,blue
37.08,-36.0498,blue
-37.08,36.0498,blue
37.08,-35.1475,blue
-37.08,35.1475,blue
37.08,-34.2453,blue
-37.08,34.2453,blue
37.08,-33.343,blue
-37.08,33.343,blue
37.08,-32.4408,blue
-37.08,32.4408,blue
37.08,-31.5385,blue
-37.08,31.5385,blue
37.08,-30.6363,blue
-37.08,30.6363,blue
37.08,-29.734,blue
-37.08,29.734,blue
37.08,-28.8317,blue
-37.08,28.8317,blue
37.08,-27.9295,blue
-37.08,27.9295,blue
37.08,-27.0272,blue
-37.08,27.0272,blue
37.08,-26.125,blue
-37.08,26.125,blue
37.08,-25.2227,blue
-37.08,25.2227,blue
37.08,-24.3205,blue
-37.08,24.3205,blue
37.08,-23.4182,blue
-37.08,23.4182,blue
37.08,-22.516,blue
-37.08,22.516,blue
37.08,-21.6137,blue
-37.08,21.6137,blue
37.08,-20.7114,blue
-37.08,20.7114,blue
37.08,-19.8092,blue
-37.08,19.8092,blue
37.08,-18.9069,blue
-37.08,18.9069,blue
37.08,-18.0047,blue
-37.08,18.0047,blue
37.08,-17.1024,blue
-37.08,17.1024,blue
37.08,-16.2002,blue
-37.08,16.2002,blue
37.08,-15.2979,blue
-37.08,15.2979,blue
37.08,-14.3957,blue
-37.08,14.3957,blue
37.08,-13.4934,blue
-37.08,13.4934,blue
37.08,-12.5911,blue
-37.08,12.5911,blue
37.08,-11.6889,blue
-37.08,11.6889,blue
37.08,-10.7866,blue
-37.08,10.7866,blue
37.08,-9.8844,blue
-37.08,9.8844,blue
37.08,-8.9821,blue
-37.08,8.9821,blue
37.08,-8.0799,green
-37.08,8.0799,blue
37.08,-7.1776,blue
-37.08,7.1776,blue
37.08,-6.2754,green
-37.08,6.2754,blue
37.08,-5.3731,green
-37.08,5.3731,blue
37.08,-4.4708,green
-37.08,4.4708,blue
37.08,-3.5686,green
-37.08,3.5686,blue
37.08,-2.6663,green
-37.08,2.6663,blue
37.08,-1.7641,blue
-37.08,1.7641,blue
37.08,-0.8618,blue
-37.08,0.8618,blue
37.08,0.0404,blue
-37.08,-0.0404,blue
37.08,0.9427,blue
-37.08,-0.9427,blue
37.08,1.8449,blue
-37.08,-1.8449,blue
37.08,2.7472,blue
-37.08,-2.7472,blue
37.08,3.6495,blue
-37.08,-3.6495,blue
37.08,4.5517,blue
-37.08,-4.5517,blue
37.08,5.454,blue
-37.08,-5.454,blue
37.08,6.3562,blue
-37.08,-6.3562,blue
37.08,7.2585,blue
-37.08,-7.2585,blue
37.08,8.1607,blue
-37.08,-8.1607,blue
37.08,9.063,green
-37.08,-9.063,blue
37.08,9.9652,green
-37.08,-9.9652,blue
37.08,10.8675,blue
-37.08,-10.8675,blue
37.08,11.7698,blue
-37.08,-11.7698,blue
37.08,12.672,blue
-37.08,-12.672,blue
37.08,13.5743,blue
-37.08,-13.5743,blue
37.08,14.4765,green
-37.08,-14.4765,blue
37.08,15.3788,blue
-37.08,-15.3788,blue
37.08,16.281,blue
-37.08,-16.281,blue
37.08,17.1833,blue
-37.08,-17.1833,blue
37.08,18.0856,blue
-37.08,-18.0856,blue
37.08,18.9878,blue
-37.08,-18.9878,blue
37.08,19.8901,blue
-37.08,-19.8901,blue
37.08,20.7923,blue
-37.08,-20.7923,blue
37.08,21.6946,green
-37.08,-21.6946,blue
37.08,22.5968,green
-37.08,-22.5968,blue
37.08,23.4991,blue
-37.08,-23.4991,blue
37.08,24.4013,blue
-37.08,-24.4013,blue
37.08,25.3036,blue
-37.08,-25.3036,blue
37.08,26.2059,blue
-37.08,-26.2059,blue
37.08,27.1081,turquoise
-37.08,-27.1081,blue
37.08,28.0104,green
-37.08,-28.0104,blue
37.08,28.9126,green
-37.08,-28.9126,blue
37.08,29.8149,green
-37.08,-29.8149,blue
37.08,30.7171,green
-37.08,-30.7171,blue
37.08,31.6194,green
-37.08,-31.6194,blue
37.08,32.5216,green
-37.08,-32.5216,blue
37.08,33.4239,green
-37.08,-33.4239,blue
37.08,34.3262,green
-37.08,-34.3262,blue
37.08,35.2284,green
-37.08,-35.2284,blue
37.08,36.1307,green
-37.08,-36.1307,blue
37.08,37.0329,green
-37.08,-37.0329,blue
37.08,37.9352,green
-37.08,-37.9352,blue
37.08,38.8374,green
-37.08,-38.8374,blue
37.08,39.7397,green
-37.08,-39.7397,blue
37.08,40.6419,green
-37.08,-40.6419,blue
37.08,41.5442,green
-37.08,-41.5442,blue
37.08,42.4465,green
-37.08,-42.4465,blue
37.08,43.3487,green
-37.08,-43.3487,blue
37.08,44.251,green
-37.08,-44.251,blue
37.08,45.1532,green
-37.08,-45.1532,blue
37.08,46.0555,green
-37.08,-46.0555,blue
37.08,46.9577,green
-37.08,-46.9577,blue
37.08,47.86,green
-37.08,-47.86,blue
37.08,48.7622,green
-37.08,-48.7622,blue
37.08,49.6645,green
-37.08,-49.6645,blue
37.08,50.5668,blue
-37.08,-50.5668,blue
37.08,51.469,blue
-37.08,-51.469,blue
37.08,52.3713,blue
-37.08,-52.3713,blue
37.08,53.2735,blue
-37.08,-53.2735,blue
37.08,54.1758,green
-37.08,-54.1758,blue
37.08,55.078,green
-37.08,-55.078,blue
37.08,55.9803,green
-37.08,-55.9803,blue
37.08,56.8825,beige
-37.08,-56.8825,green
37.08,57.7848,green
-37.08,-57.7848,green
37.08,58.6871,green
-37.08,-58.6871,green
37.08,59.5893,green
-37.08,-59.5893,green
37.08,60.4916,green
-37.08,-60.4916,green
37.08,61.3938,green
-37.08,-61.3938,green
37.08,62.2961,green
-37.08,-62.2961,green
37.08,63.1983,green
-37.08,-63.1983,green
37.08,64.1006,green
-37.08,-64.1006,green
37.08,65.0028,green
-37.08,-65.0028,green
37.08,65.9051,beige
-37.08,-65.9051,green
37.08,66.8074,beige
-37.08,-66.8074,green
37.08,67.7096,beige
-37.08,-67.7096,green
37.08,68.6119,beige
-37.08,-68.6119,green
37.08,69.5141,green
-37.08,-69.5141,green
37.08,70.4164,green
-37.08,-70.4164,green
37.08,71.3186,green
-37.08,-71.3186,green
37.08,72.2209,beige
-37.08,-72.2209,green
37.08,73.1231,beige
-37.08,-73.1231,green
37.08,74.0254,beige
-37.08,-74.0254,blue
37.08,74.9277,beige
-37.08,-74.9277,blue
37.08,75.8299,beige
-37.08,-75.8299,blue
37.08,76.7322,green
-37.08,-76.7322,blue
37.08,77.6344,green
-37.08,-77.6344,blue
37.08,78.5367,beige
-37.08,-78.5367,blue
37.08,79.4389,beige
-37.08,-79.4389,blue
37.08,80.3412,green
-37.08,-80.3412,blue
37.08,81.2434,green
-37.08,-81.2434,blue
37.08,82.1457,beige
-37.08,-82.1457,blue
37.08,83.048,beige
-37.08,-83.048,blue
37.08,83.9502,beige
-37.08,-83.9502,blue
37.08,84.8525,beige
-37.08,-84.8525,blue
37.08,85.7547,beige
-37.08,-85.7547,blue
37.08,86.657,beige
-37.08,-86.657,blue
37.08,87.5592,beige
-37.08,-87.5592,blue
37.08,88.4615,blue
-37.08,-88.4615,blue
37.08,89.3637,beige
-37.08,-89.3637,blue
37.08,90.266,beige
-37.08,-90.266,blue
37.08,91.1683,beige
-37.08,-91.1683,blue
37.08,92.0705,beige
-37.08,-92.0705,blue
37.08,92.9728,green
-37.08,-92.9728,blue
37.08,93.875,beige
-37.08,-93.875,blue
37.08,94.7773,beige
-37.08,-94.7773,blue
37.08,95.6795,beige
-37.08,-95.6795,blue
37.08,96.5818,beige
-37.08,-96.5818,blue
37.08,97.484,beige
-37.08,-97.484,blue
37.08,98.3863,green
-37.08,-98.3863,blue
37.08,99.2886,green
-37.08,-99.2886,blue
37.08,100.1908,blue
-37.08,-100.1908,blue
37.08,101.0931,green
-37.08,-101.0931,blue
37.08,101.9953,green
-37.08,-101.9953,blue
37.08,102.8976,green
-37.08,-102.8976,blue
37.08,103.7998,green
-37.08,-103.7998,blue
37.08,104.7021,green
-37.08,-104.7021,blue
37.08,105.6043,green
-37.08,-105.6043,blue
37.08,106.5066,green
-37.08,-106.5066,blue
37.08,107.4089,green
-37.08,-107.4089,blue
37.08,108.3111,green
-37.08,-108.3111,blue
37.08,109.2134,green
-37.08,-109.2134,blue
37.08,110.1156,green
-37.08,-110.1156,blue
37.08,111.0179,green
-37.08,-111.0179,blue
37.08,111.9201,green
-37.08,-111.9201,blue
37.08,112.8224,green
-37.08,-112.8224,blue
37.08,113.7246,green
-37.08,-113.7246,blue
37.08,114.6269,green
-37.08,-114.6269,blue
37.08,115.5292,green
-37.08,-115.5292,blue
37.08,116.4314,green
-37.08,-116.4314,blue
37.08,117.3337,green
-37.08,-117.3337,blue
37.08,118.2359,green
-37.08,-118.2359,blue
37.08,119.1382,beige
-37.08,-119.1382,blue
37.08,120.0404,green
-37.08,-120.0404,blue
37.08,120.9427,green
-37.08,-120.9427,blue
37.08,121.8449,green
-37.08,-121.8449,blue
37.08,122.7472,blue
-37.08,-122.7472,blue
37.08,123.6495,blue
-37.08,-123.6495,blue
37.08,124.5517,blue
-37.08,-124.5517,blue
37.08,125.454,blue
-37.08,-125.454,blue
37.08,126.3562,blue
-37.08,-126.3562,blue
37.08,127.2585,green
-37.08,-127.2585,blue
37.08,128.1607,green
-37.08,-128.1607,blue
37.08,129.063,green
-37.08,-129.063,blue
37.08,129.9652,blue
-37.08,-129.9652,blue
37.08,130.8675,blue
-37.08,-130.8675,blue
37.08,131.7698,blue
-37.08,-131.7698,blue
37.08,132.672,blue
-37.08,-132.672,blue
37.08,133.5743,blue
-37.08,-133.5743,blue
37.08,134.4765,blue
-37.08,-134.4765,blue
37.08,135.3788,blue
-37.08,-135.3788,blue
37.08,136.281,blue
-37.08,-136.281,blue
37.08,137.1833,blue
-37.08,-137.1833,blue
37.08,138.0856,green
-37.08,-138.0856,blue
37.08,138.9878,green
-37.08,-138.9878,blue
37.08,139.8901,green
-37.08,-139.8901,blue
37.08,140.7923,green
-37.08,-140.7923,blue
37.08,141.6946,blue
-37.08,-141.6946,blue
37.08,142.5968,blue
-37.08,-142.5968,blue
37.08,143.4991,blue
-37.08,-143.4991,blue
37.08,144.4013,blue
-37.08,-144.4013,blue
37.08,145.3036,blue
